Cliente,Avg Vigencia,#Recargas,$Recargas,Avg_Recargas,10,20,30,50,100,150,200,300,500,1000,sum_WA,sum_IG,sum_Otros,sum_SP,sum_FB,sum_TW,sum_MS,avg_WA,avg_IG,avg_Otros,avg_SP,avg_FB,avg_TW,avg_MS
AU00333,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,168526.06,0,0,0,0,0,0,168526.06,0,0,0,0,0
AU00335,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6698.42,0,0,0,0,0,0,6698.42,0
AU00336,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,161775.57,0,0,0,0,0,0,161775.57,0,0,0
AU00337,13,2,170,85,0,1,0,0,0,1,0,0,0,0,0,6673.15,0,0,0,168900.88,0,0,6673.15,0,0,0,168900.88,0
AU00338,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,174278.35,0,0,0,0,0,0,174278.35,0,0
AU00339,13,2,170,85,0,1,0,0,0,1,0,0,0,0,0,0,0,5604.82,0,0,251950.37,0,0,0,5604.82,0,0,251950.37
AU00340,1,1,20,20,0,1,0,0,0,0,0,0,0,0,216692.02,0,0,0,0,0,0,216692.02,0,0,0,0,0,0
AU00344,13,4,340,85,0,2,0,0,0,2,0,0,0,0,5417501.03,0,119506.82,136750.11,0,6697.15,0,5417501.03,0,119506.82,136750.11,0,6697.15,0
AU00348,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191075.83,0,0,0,0,0,0,191075.83,0
AU00351,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,6676.72,0,0,0,0,0,0,6676.72,0,0,0,0,0
AU00353,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10311.04,0,0,0,0,0,0,10311.04
AU00355,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7052.15,0,0,0,0,0,0,7052.15,0
AU00356,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190700.08,0,0,0,0,0,0,190700.08,0
AU00360,25,2,300,150,0,0,0,0,0,2,0,0,0,0,0,167125.03,0,0,0,0,259775.97,0,167125.03,0,0,0,0,259775.97
AU00363,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184500.94,0,0,0,0,0,0,184500.94,0
AU00364,13,2,170,85,0,1,0,0,0,1,0,0,0,0,0,0,2984675.12,0,0,0,10197.69,0,0,2984675.12,0,0,0,10197.69
AU00365,1,2,40,20,0,2,0,0,0,0,0,0,0,0,0,6971.08,0,0,0,0,10437.04,0,6971.08,0,0,0,0,10437.04
AU00371,13,2,170,85,0,1,0,0,0,1,0,0,0,0,0,167875.65,0,6408.07,0,0,0,0,167875.65,0,6408.07,0,0,0
AU00375,1,2,40,20,0,2,0,0,0,0,0,0,0,0,216672,6716.01,0,0,0,0,0,216672,6716.01,0,0,0,0,0
AU00376,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,119265.1,0,0,0,0,0,0,119265.1,0,0,0,0
AU00378,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,168625.97,0,0,0,0,0,0,168625.97,0,0,0,0,0
AU00381,25,2,300,150,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4366425.95,0,259200.37,0,0,0,0,4366425.95,0,259200.37
AU00385,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,6505.87,0,0,0,0,0,0,6505.87,0,0,0
AU00386,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,174675.94,0,0,0,0,0,0,174675.94,0,0,0,0,0
AU00387,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7090.08,0,0,0,0,0,0,7090.08,0
AU00389,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,139250.02,0,0,0,0,0,0,139250.02,0,0,0
AU00395,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190350.65,0,0,0,0,0,0,190350.65,0
AU00396,13,2,170,85,0,1,0,0,0,1,0,0,0,0,0,173475.97,119654.85,0,0,0,0,0,173475.97,119654.85,0,0,0,0
AU00400,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10033.74,0,0,0,0,0,0,10033.74
AU00401,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,6652.1,0,0,0,0,0,0,6652.1,0,0,0
AU00403,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,170000.67,0,0,0,0,0,0,170000.67,0,0,0,0,0
AU00404,25,1,150,150,0,0,0,0,0,1,0,0,0,0,5417150.34,0,0,0,0,0,0,5417150.34,0,0,0,0,0,0
AU00405,1,2,40,20,0,2,0,0,0,0,0,0,0,0,0,6904.39,0,0,0,0,10272.01,0,6904.39,0,0,0,0,10272.01
AU00409,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,258875.69,0,0,0,0,0,0,258875.69
AU00414,13,2,170,85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,174354.2,180175.83,0,0,0,0,0,174354.2,180175.83,0
AU00416,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10467.81,0,0,0,0,0,0,10467.81
AU00420,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,2988325.08,0,0,0,0,0,0,2988325.08,0,0,0,0
AU00423,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,150800.93,0,0,0,0,0,0,150800.93,0,0,0
AU00424,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10374.53,0,0,0,0,0,0,10374.53
AU00425,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6876.34,0,0,0,0,0,0,6876.34,0
AU00426,17,3,320,106.6666667,0,1,0,0,0,2,0,0,0,0,0,176197.01,0,159875.3,0,0,0,0,88098.505,0,159875.3,0,0,0
AU00428,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,174272.63,0,0,0,0,0,0,174272.63,0,0
AU00430,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,6863.7,0,0,0,0,0,0,6863.7,0,0,0,0,0
AU00431,25,2,300,150,0,0,0,0,0,2,0,0,0,0,0,0,0,134200.3,0,185575.51,0,0,0,0,134200.3,0,185575.51,0
AU00432,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10034.63,0,0,0,0,0,0,10034.63
AU00438,1,2,40,20,0,2,0,0,0,0,0,0,0,0,0,6831.84,0,0,0,0,10312.95,0,6831.84,0,0,0,0,10312.95
AU00440,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,119728.25,0,0,0,0,0,0,119728.25,0,0,0,0
AU00441,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,174200.26,0,0,0,0,0,0,174200.26,0,0,0,0,0
AU00445,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,5247.09,0,0,0,0,0,0,5247.09,0,0,0
AU00447,1,1,20,20,0,1,0,0,0,0,0,0,0,0,216705.55,0,0,0,0,0,0,216705.55,0,0,0,0,0,0
AU00448,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,5400.33,0,0,0,0,0,0,5400.33,0,0,0
AU00453,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,255975.42,0,0,0,0,0,0,255975.42
AU00454,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,5923.76,0,0,0,0,0,0,5923.76,0,0,0
AU00457,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,2989275.7,0,0,0,0,0,0,2989275.7,0,0,0,0
AU00458,25,2,300,150,0,0,0,0,0,2,0,0,0,0,5417150.64,0,0,155800.66,0,0,0,5417150.64,0,0,155800.66,0,0,0
AU00460,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4335050.06,0,0,0,0,0,0,4335050.06,0,0
AU00464,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195625.6,0,0,0,0,0,0,195625.6,0
AU00466,13,2,170,85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,265458.81,0,0,0,0,0,0,132729.405
AU00467,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,6752.36,0,0,0,0,0,0,6752.36,0,0,0,0,0
AU00469,25,1,150,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4348800.41,0,0,0,0,0,0,4348800.41,0,0
AU00471,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,119912.84,0,0,0,0,0,0,119912.84,0,0,0,0
AU00475,13,2,170,85,0,1,0,0,0,1,0,0,0,0,0,0,0,5325.86,0,182900.97,0,0,0,0,5325.86,0,182900.97,0
AU00477,13,2,170,85,0,1,0,0,0,1,0,0,0,0,0,0,3101407.23,0,0,0,0,0,0,1550703.615,0,0,0,0
AU00479,1,1,20,20,0,1,0,0,0,0,0,0,0,0,0,0,0,5913,0,0,0,0,0,0,5913,0,0,0
AV00001,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500250.11,0,0,0,0,0,0,6500250.11,0,0,0,0,0,0
AV00002,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5227560.59,0,0,0,0,0,0,5227560.59,0,0
AV00004,3,1,30,30,0,0,1,0,0,0,0,0,0,0,650032.04,0,0,0,0,0,0,650032.04,0,0,0,0,0,0
AV00006,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,90648.85,0,0,0,0,0,0,90648.85,0,0,0
AV00007,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,650046.5,0,0,0,0,194610.1,0,650046.5,0,0,0,0,194610.1,0
AV00008,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20172.05,0,0,0,0,0,0,20172.05
AV00009,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20202.06,0,0,0,0,0,0,20202.06
AV00010,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158940.42,0,0,0,0,0,0,158940.42,0
AV00014,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,523050.14,0,0,0,0,0,0,523050.14,0,0
AV00017,3,2,60,30,0,0,2,0,0,0,0,0,0,0,0,126597.14,0,0,0,17625.29,0,0,126597.14,0,0,0,17625.29,0
AV00018,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500430.64,0,0,0,0,0,0,6500430.64,0,0,0,0,0,0
AV00019,21,3,430,143.3333333,0,0,1,0,0,0,2,0,0,0,0,0,3506760.06,924420.68,520251.86,0,0,0,0,3506760.06,924420.68,520251.86,0,0
AV00028,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,162060.38,0,0,0,0,0,0,162060.38,0
AV00030,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500550.74,0,0,0,0,0,0,6500550.74,0,0,0,0,0,0
AV00031,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,927210.42,0,0,0,0,0,0,927210.42,0,0,0
AV00032,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5225370.38,0,0,0,0,0,0,5225370.38,0,0
AV00036,30,2,400,200,0,0,0,0,0,0,2,0,0,0,0,0,3501720.58,938250.59,0,0,0,0,0,3501720.58,938250.59,0,0,0
AV00038,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,129990.36,0,0,0,0,0,0,129990.36,0,0,0,0,0
AV00039,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,521418.51,0,0,0,0,0,0,521418.51,0,0
AV00040,3,2,60,30,0,0,2,0,0,0,0,0,0,0,0,0,350073.02,0,0,16701.19,0,0,0,350073.02,0,0,16701.19,0
AV00046,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20379.21,0,0,0,0,0,0,20379.21
AV00048,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20553.31,0,0,0,0,0,0,20553.31
AV00049,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,91530.94,0,0,0,0,0,0,91530.94,0,0,0
AV00052,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,1286400.67,0,0,0,0,0,0,1286400.67,0,0,0,0,0
AV00053,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500040.17,0,0,0,0,0,0,6500040.17,0,0,0,0,0,0
AV00054,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,925680.57,0,0,0,0,0,0,925680.57,0,0,0
AV00057,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,351261,0,0,0,0,0,0,351261,0,0,0,0
AV00058,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,128886.27,0,0,0,0,0,0,128886.27,0,0,0,0,0
AV00059,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,92895.39,0,0,0,0,0,0,92895.39,0,0,0
AV00061,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207391.09,0,0,0,0,0,0,207391.09
AV00062,3,2,60,30,0,0,2,0,0,0,0,0,0,0,650097.24,129441.51,0,0,0,0,0,650097.24,129441.51,0,0,0,0,0
AV00067,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500040.08,0,0,0,0,0,0,6500040.08,0,0,0,0,0,0
AV00068,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500160.77,0,0,0,0,0,0,6500160.77,0,0,0,0,0,0
AV00070,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17463.2,203610.2,0,0,0,0,0,17463.2,203610.2
AV00071,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,91545.15,0,0,0,0,0,0,91545.15,0,0,0
AV00074,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500820.07,0,0,0,0,0,0,6500820.07,0,0,0,0,0,0
AV00078,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500430.74,0,0,0,0,0,0,6500430.74,0,0,0,0,0,0
AV00079,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,3500790.91,0,0,0,0,0,0,3500790.91,0,0,0,0
AV00080,30,3,600,200,0,0,0,0,0,0,3,0,0,0,6500370.62,0,0,905760.89,0,168780,0,6500370.62,0,0,905760.89,0,168780,0
AV00081,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,941820.18,0,0,0,0,0,0,941820.18,0,0,0
AV00082,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,0,0,94245.69,0,0,202380.04,0,0,0,94245.69,0,0,202380.04
AV00086,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5240401.04,0,0,0,0,0,0,5240401.04,0,0
AV00087,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,1261140.66,0,0,0,0,0,0,1261140.66,0,0,0,0,0
AV00090,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,3513450.75,0,0,0,0,0,0,3513450.75,0,0,0,0
AV00094,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,0,0,93036.96,0,188070.53,0,0,0,0,93036.96,0,188070.53,0
AV00096,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,1293840.43,0,0,0,0,20112.74,0,1293840.43,0,0,0,0,20112.74
AV00098,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,1278540.52,0,0,0,0,0,0,1278540.52,0,0,0,0,0
AV00099,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,3513240.91,0,0,0,0,0,0,3513240.91,0,0,0,0
AV00100,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19311.4,0,0,0,0,0,0,19311.4,0
AV00101,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,650068.13,0,0,943500.47,0,0,0,650068.13,0,0,943500.47,0,0,0
AV00103,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,162030.41,0,0,0,0,0,0,162030.41,0
AV00104,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5726884.46,0,0,0,0,0,0,2863442.23,0,0
AV00108,3,2,60,30,0,0,2,0,0,0,0,0,0,0,650062.07,125901.45,0,0,0,0,0,650062.07,125901.45,0,0,0,0,0
AV00112,21,3,430,143.3333333,0,0,1,0,0,0,2,0,0,0,0,1293360.33,0,91368.77,5228430.13,0,0,0,1293360.33,0,91368.77,5228430.13,0,0
AV00114,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500460.26,0,0,0,0,0,0,6500460.26,0,0,0,0,0,0
AV00115,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,128847.03,3513361.09,0,0,0,0,0,128847.03,3513361.09,0,0,0,0
AV00117,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,3511980.97,0,0,0,0,0,0,3511980.97,0,0,0,0
AV00120,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500130.36,0,0,0,0,0,0,6500130.36,0,0,0,0,0,0
AV00123,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20130.78,0,0,0,0,0,0,20130.78
AV00124,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,1293150.02,0,0,0,0,0,0,1293150.02,0,0,0,0,0
AV00127,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20193.87,0,0,0,0,0,0,20193.87
AV00130,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207750.02,0,0,0,0,0,0,207750.02
AV00134,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20155.05,0,0,0,0,0,0,20155.05
AV00135,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,93103.1,0,0,0,0,0,0,93103.1,0,0,0
AV00136,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16032.1,0,0,0,0,0,0,16032.1,0
AV00138,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,0,0,91632.46,0,198930.64,0,0,0,0,91632.46,0,198930.64,0
AV00139,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5750946.24,0,0,0,0,0,0,2875473.12,0,0
AV00141,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20674.11,0,0,0,0,0,0,20674.11
AV00142,12,3,260,86.66666667,0,0,2,0,0,0,1,0,0,0,650106.99,1286940.67,351231.06,0,0,0,0,650106.99,1286940.67,351231.06,0,0,0,0
AV00143,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,202411.04,0,0,0,0,0,0,202411.04
AV00144,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500520.03,0,0,0,0,0,0,6500520.03,0,0,0,0,0,0
AV00145,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,129786.95,0,0,5232810.71,0,0,0,129786.95,0,0,5232810.71,0,0
AV00149,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,350485.09,0,0,0,0,0,0,350485.09,0,0,0,0
AV00150,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172770.74,0,0,0,0,0,0,172770.74,0
AV00152,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,129688.02,0,0,0,0,0,0,129688.02,0,0,0,0,0
AV00153,3,1,30,30,0,0,1,0,0,0,0,0,0,0,650043.47,0,0,0,0,0,0,650043.47,0,0,0,0,0,0
AV00156,30,2,400,200,0,0,0,0,0,0,2,0,0,0,0,1271310.31,0,0,5222490.45,0,0,0,1271310.31,0,0,5222490.45,0,0
AV00157,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,1259490.45,0,0,0,0,0,0,1259490.45,0,0,0,0,0
AV00158,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208980.34,0,0,0,0,0,0,208980.34
AV00159,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,3503970.1,0,0,0,0,0,0,3503970.1,0,0,0,0
AV00160,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,906300.55,0,0,0,0,0,0,906300.55,0,0,0
AV00164,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,351252.63,0,0,0,0,0,0,351252.63,0,0,0,0
AV00167,3,1,30,30,0,0,1,0,0,0,0,0,0,0,650052.86,0,0,0,0,0,0,650052.86,0,0,0,0,0,0
AV00168,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5201760.98,0,0,0,0,0,0,5201760.98,0,0
AV00169,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18223.08,0,0,0,0,0,0,18223.08,0
AV00170,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5230050.96,0,0,0,0,0,0,5230050.96,0,0
AV00171,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,6501000.81,0,0,0,523585.02,0,0,6501000.81,0,0,0,523585.02,0,0
AV00175,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20838.31,0,0,0,0,0,0,20838.31
AV00178,12,3,260,86.66666667,0,0,2,0,0,0,1,0,0,0,0,127629.26,0,910890.78,0,0,20829.15,0,127629.26,0,910890.78,0,0,20829.15
AV00182,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,127902.53,0,0,0,0,208980.77,0,127902.53,0,0,0,0,208980.77
AV00185,21,3,430,143.3333333,0,0,1,0,0,0,2,0,0,0,6500400.09,0,350259.13,0,0,0,209371.02,6500400.09,0,350259.13,0,0,0,209371.02
AV00188,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,90609.71,0,0,0,0,0,0,90609.71,0,0,0
AV00189,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164190.88,0,0,0,0,0,0,164190.88,0
AV00193,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,177480.84,0,0,0,0,0,0,177480.84,0
AV00196,3,2,60,30,0,0,2,0,0,0,0,0,0,0,650076.81,0,0,0,0,0,20512,650076.81,0,0,0,0,0,20512
AV00201,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,3510000.16,0,0,0,0,0,0,3510000.16,0,0,0,0
AV00203,3,2,60,30,0,0,2,0,0,0,0,0,0,0,0,0,350682.48,92604.72,0,0,0,0,0,350682.48,92604.72,0,0,0
AV00207,3,2,60,30,0,0,2,0,0,0,0,0,0,0,0,128406.41,0,0,524247.31,0,0,0,128406.41,0,0,524247.31,0,0
AV00208,3,1,30,30,0,0,1,0,0,0,0,0,0,0,650025.49,0,0,0,0,0,0,650025.49,0,0,0,0,0,0
AV00209,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205530.92,0,0,0,0,0,0,205530.92
AV00210,12,3,260,86.66666667,0,0,2,0,0,0,1,0,0,0,650044.05,0,0,0,5226300.39,0,20403.15,650044.05,0,0,0,5226300.39,0,20403.15
AV00211,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,902400.19,0,0,0,0,0,0,902400.19,0,0,0
AV00212,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,922560.79,0,0,0,0,0,0,922560.79,0,0,0
AV00216,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,92727.28,0,0,0,0,0,0,92727.28,0,0,0
AV00217,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,1298010.68,0,0,0,0,0,0,1298010.68,0,0,0,0,0
AV00226,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5215800.93,0,0,0,0,0,0,5215800.93,0,0
AV00227,21,3,430,143.3333333,0,0,1,0,0,0,2,0,0,0,6500730.45,1274700.15,0,93484.09,0,0,0,6500730.45,1274700.15,0,93484.09,0,0,0
AV00229,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,903000.22,0,0,0,0,0,0,903000.22,0,0,0
AV00231,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,126720.17,0,0,0,0,0,0,126720.17,0,0,0,0,0
AV00232,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,204240.65,0,0,0,0,0,0,204240.65
AV00234,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,928200.69,0,0,0,0,0,0,928200.69,0,0,0
AV00239,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5209950.61,0,0,0,0,0,0,5209950.61,0,0
AV00242,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,3513691.12,0,0,0,0,0,0,3513691.12,0,0,0,0
AV00243,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500550.21,0,0,0,0,0,0,6500550.21,0,0,0,0,0,0
AV00244,12,3,260,86.66666667,0,0,2,0,0,0,1,0,0,0,0,0,0,91014.77,522084.08,0,207090.71,0,0,0,91014.77,522084.08,0,207090.71
AV00250,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,201300.7,0,0,0,0,0,0,201300.7
AV00252,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,204930.34,0,0,0,0,0,0,204930.34
AV00253,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,128200.09,0,0,0,0,0,0,128200.09,0,0,0,0,0
AV00255,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,1270920.33,0,91419.08,0,0,0,0,1270920.33,0,91419.08,0,0,0
AV00256,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20661.2,0,0,0,0,0,0,20661.2
AV00261,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500280.7,0,0,0,0,0,0,6500280.7,0,0,0,0,0,0
AV00262,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,524070.95,0,0,0,0,0,0,524070.95,0,0
AV00263,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500490.84,0,0,0,0,0,0,6500490.84,0,0,0,0,0,0
AV00264,30,2,400,200,0,0,0,0,0,0,2,0,0,0,0,0,0,930150.92,0,0,203880.72,0,0,0,930150.92,0,0,203880.72
AV00265,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,129219.41,0,0,0,0,0,0,129219.41,0,0,0,0,0
AV00268,16.5,2,230,115,0,0,1,0,0,0,1,0,0,0,0,0,0,90018.62,5242020.04,0,0,0,0,0,90018.62,5242020.04,0,0
AV00271,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5201310.56,0,0,0,0,0,0,5201310.56,0,0
AV00272,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5216730.2,0,0,0,0,0,0,5216730.2,0,0
AV00273,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,913470.86,0,0,0,0,0,0,913470.86,0,0,0
AV00274,3,1,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20316.69,0,0,0,0,0,0,20316.69
AV00277,30,1,200,200,0,0,0,0,0,0,1,0,0,0,6500700.81,0,0,0,0,0,0,6500700.81,0,0,0,0,0,0
AV00278,30,2,400,200,0,0,0,0,0,0,2,0,0,0,0,0,3503280.77,0,0,176550.07,0,0,0,3503280.77,0,0,176550.07,0
AV00281,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5237250.38,0,0,0,0,0,0,5237250.38,0,0
AV00282,30,1,200,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166140.39,0,0,0,0,0,0,166140.39,0
